,Nemotecnico,fecha,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
21,PFGRUPSURA,2016-02-03,136481,4691450760.0,34600.0,34700.0,34374.39,34020.0,1.17,400.0
22,PFGRUPSURA,2016-02-04,70431,2462620860.0,34980.0,35020.0,34965.01,34600.0,1.1,380.0
23,PFGRUPSURA,2016-02-05,100504,3509282060.0,34980.0,35080.0,34916.84,34640.0,0.0,0.0
24,PFGRUPSURA,2016-02-08,32447,1128208140.0,34800.0,34880.0,34770.8,34500.0,-0.51,-180.0
25,PFGRUPSURA,2016-02-09,221549,7759437060.0,35000.0,35200.0,35023.57,34400.0,0.57,200.0
26,PFGRUPSURA,2016-02-10,55187,1953428380.0,35200.0,35640.0,35396.53,34840.0,0.57,200.0
27,PFGRUPSURA,2016-02-11,167574,5848758160.0,35080.0,35200.0,34902.54,34800.0,-0.34,-120.0
28,PFGRUPSURA,2016-02-12,100008,3557029200.0,35780.0,35980.0,35567.45,34800.0,2.0,700.0
29,PFGRUPSURA,2016-02-15,19493,698743320.0,35940.0,35940.0,35845.86,35580.0,0.45,160.0
30,PFGRUPSURA,2016-02-16,191438,6889048480.0,35380.0,36300.0,35985.79,35380.0,-1.56,-560.0
31,PFGRUPSURA,2016-02-17,392194,14062973100.0,36100.0,36100.0,35857.19,35000.0,2.04,720.0
32,PFGRUPSURA,2016-02-18,249756,9026380720.0,36400.0,36400.0,36140.8,35760.0,0.83,300.0
33,PFGRUPSURA,2016-02-19,242234,8780210360.0,36500.0,36500.0,36246.81,35800.0,0.27,100.0
34,PFGRUPSURA,2016-02-22,110469,4029504380.0,36200.0,36760.0,36476.34,36100.0,-0.82,-300.0
35,PFGRUPSURA,2016-02-23,63437,2281264260.0,35860.0,36200.0,35961.1,35780.0,-0.94,-340.0
36,PFGRUPSURA,2016-02-24,107869,3879982660.0,36040.0,36200.0,35969.39,34920.0,0.5,180.0
37,PFGRUPSURA,2016-02-25,152970,5612513340.0,37000.0,37000.0,36690.29,35040.0,2.66,960.0
38,PFGRUPSURA,2016-02-26,200323,7418027080.0,37000.0,37200.0,37030.33,36220.0,0.0,0.0
39,PFGRUPSURA,2016-02-29,126393,4716226260.0,37500.0,37500.0,37313.98,36760.0,1.35,500.0
40,PFGRUPSURA,2016-03-01,84088,3152040240.0,37740.0,37740.0,37485.02,37120.0,0.64,240.0
41,PFGRUPSURA,2016-03-02,144191,5422257960.0,37600.0,37800.0,37604.69,36960.0,-0.37,-140.0
42,PFGRUPSURA,2016-03-03,88516,3320002160.0,37500.0,37680.0,37507.37,37040.0,-0.27,-100.0
43,PFGRUPSURA,2016-03-04,150319,5601448320.0,37400.0,37400.0,37263.74,37100.0,-0.27,-100.0
44,PFGRUPSURA,2016-03-07,98096,3667968680.0,37400.0,37500.0,37391.62,36960.0,0.0,0.0
45,PFGRUPSURA,2016-03-08,63583,2371520060.0,37360.0,37460.0,37298.02,37080.0,-0.11,-40.0
46,PFGRUPSURA,2016-03-09,131126,4889542820.0,37260.0,37360.0,37288.89,37100.0,-0.27,-100.0
47,PFGRUPSURA,2016-03-10,194977,7278610020.0,37660.0,37660.0,37330.61,37120.0,1.07,400.0
48,PFGRUPSURA,2016-03-11,113717,4277263180.0,37700.0,37700.0,37613.23,37380.0,0.11,40.0
49,PFGRUPSURA,2016-03-14,85736,3210925140.0,37500.0,37660.0,37451.31,37340.0,-0.53,-200.0
50,PFGRUPSURA,2016-03-15,180367,6722579420.0,37380.0,37500.0,37271.67,36900.0,-0.32,-120.0
51,PFGRUPSURA,2016-03-16,292953,10696949840.0,36560.0,37340.0,36514.22,36160.0,-2.19,-820.0
52,PFGRUPSURA,2016-03-17,710770,26160456160.0,37100.0,37140.0,36805.8,36680.0,1.48,540.0
53,PFGRUPSURA,2016-03-18,743540,28080672360.0,38000.0,38000.0,37766.19,36860.0,2.43,900.0
54,PFGRUPSURA,2016-03-22,169450,6455991800.0,38400.0,38400.0,38099.69,37720.0,1.05,400.0
55,PFGRUPSURA,2016-03-23,54401,2112599480.0,39300.0,39300.0,38833.84,37800.0,2.34,900.0
56,PFGRUPSURA,2016-03-28,59109,2283875280.0,38840.0,39180.0,38638.37,38500.0,-1.17,-460.0
57,PFGRUPSURA,2016-03-29,107784,4109689880.0,38480.0,38740.0,38128.94,37140.0,-0.93,-360.0
58,PFGRUPSURA,2016-03-30,167272,6429911420.0,38300.0,38680.0,38439.85,37960.0,-0.47,-180.0
59,PFGRUPSURA,2016-03-31,404787,15677342960.0,39200.0,39200.0,38729.86,37620.0,2.35,900.0
60,PFGRUPSURA,2016-04-01,59234,2305456200.0,39000.0,39300.0,38921.16,38120.0,-0.51,-200.0
61,PFGRUPSURA,2016-04-04,32484,1253802660.0,38800.0,38820.0,38597.55,38100.0,-0.51,-200.0
62,PFGRUPSURA,2016-04-05,24085,918347500.0,37720.0,38700.0,38129.44,37720.0,-2.78,-1080.0
63,PFGRUPSURA,2016-04-06,123979,4700944380.0,37800.0,38000.0,37917.26,37780.0,0.21,80.0
64,PFGRUPSURA,2016-04-07,131926,5010348160.0,38000.0,38200.0,37978.47,37760.0,0.53,200.0
65,PFGRUPSURA,2016-04-08,113985,4384132100.0,38580.0,38580.0,38462.36,37920.0,1.53,580.0
66,PFGRUPSURA,2016-04-11,74602,2887587420.0,38580.0,38800.0,38706.57,38160.0,0.0,0.0
67,PFGRUPSURA,2016-04-12,150419,5861938440.0,39000.0,39180.0,38970.73,38400.0,1.09,420.0
68,PFGRUPSURA,2016-04-13,264569,10333246740.0,39200.0,39200.0,39056.91,38440.0,0.51,200.0
69,PFGRUPSURA,2016-04-14,244487,9568245100.0,39000.0,39200.0,39136.01,39000.0,-0.51,-200.0
70,PFGRUPSURA,2016-04-15,113080,4328635720.0,38500.0,38700.0,38279.41,37740.0,-1.28,-500.0
71,PFGRUPSURA,2016-04-18,48287,1853402520.0,38320.0,38500.0,38383.05,37760.0,-0.47,-180.0
72,PFGRUPSURA,2016-04-19,82186,3168601460.0,38500.0,38700.0,38554.03,38360.0,0.47,180.0
73,PFGRUPSURA,2016-04-20,241285,9409359380.0,39100.0,39200.0,38996.87,38500.0,1.56,600.0
74,PFGRUPSURA,2016-04-21,84061,3268684920.0,38980.0,39080.0,38884.68,38420.0,-0.31,-120.0
75,PFGRUPSURA,2016-04-22,104182,4056328820.0,38800.0,39180.0,38935.03,38700.0,-0.46,-180.0
76,PFGRUPSURA,2016-04-25,290275,11105430160.0,38140.0,38480.0,38258.31,37840.0,-1.7,-660.0
77,PFGRUPSURA,2016-04-26,77892,2989890460.0,38500.0,38500.0,38385.08,37380.0,0.94,360.0
78,PFGRUPSURA,2016-04-27,173507,6655171600.0,38420.0,38500.0,38356.79,38040.0,-0.21,-80.0
79,PFGRUPSURA,2016-04-28,127755,4904897520.0,38500.0,38500.0,38393.0,38180.0,0.21,80.0
80,PFGRUPSURA,2016-04-29,80085,3052339080.0,38000.0,38420.0,38113.74,38000.0,-1.3,-500.0
81,PFGRUPSURA,2016-05-02,37186,1431484140.0,38780.0,38780.0,38495.24,37680.0,2.05,780.0
82,PFGRUPSURA,2016-05-03,75581,2877205380.0,38980.0,38980.0,38067.84,37800.0,0.52,200.0
83,PFGRUPSURA,2016-05-04,1101180,41637796500.0,37900.0,38100.0,37811.98,37680.0,-2.77,-1080.0
84,PFGRUPSURA,2016-05-05,2433377,90077674120.0,36660.0,38000.0,37017.56,36600.0,-3.27,-1240.0
85,PFGRUPSURA,2016-05-06,60587,2203307920.0,36300.0,36500.0,36366.02,36080.0,-0.98,-360.0
86,PFGRUPSURA,2016-05-10,100381,3729560540.0,37880.0,37880.0,37154.05,36000.0,4.35,1580.0
87,PFGRUPSURA,2016-05-11,2151189,82768488200.0,38360.0,38860.0,38475.69,37500.0,1.27,480.0
88,PFGRUPSURA,2016-05-12,377304,14638534580.0,38840.0,39000.0,38797.72,38300.0,1.25,480.0
89,PFGRUPSURA,2016-05-13,83129,3225723080.0,38900.0,38900.0,38803.82,37640.0,0.15,60.0
90,PFGRUPSURA,2016-05-16,248271,9670624880.0,38800.0,39040.0,38951.89,38660.0,-0.26,-100.0
91,PFGRUPSURA,2016-05-17,36100,1379166160.0,38080.0,38400.0,38204.05,38080.0,-1.86,-720.0
92,PFGRUPSURA,2016-05-18,69222,2613873080.0,38000.0,38020.0,37760.73,37120.0,-0.21,-80.0
93,PFGRUPSURA,2016-05-19,45329,1698834080.0,37560.0,37920.0,37477.86,37160.0,-1.16,-440.0
94,PFGRUPSURA,2016-05-20,95629,3570927840.0,37300.0,37600.0,37341.47,37180.0,-0.69,-260.0
95,PFGRUPSURA,2016-05-23,53267,1995773660.0,37420.0,37580.0,37467.36,37200.0,0.32,120.0
96,PFGRUPSURA,2016-05-24,172075,6405025160.0,37280.0,37600.0,37222.29,37000.0,-0.37,-140.0
97,PFGRUPSURA,2016-05-25,164750,6110425760.0,36900.0,37300.0,37089.08,36860.0,-1.02,-380.0
98,PFGRUPSURA,2016-05-26,72035,2638700920.0,36540.0,37400.0,36630.82,36540.0,-0.98,-360.0
99,PFGRUPSURA,2016-05-27,90522,3306935260.0,36500.0,36620.0,36531.84,36420.0,-0.11,-40.0
100,PFGRUPSURA,2016-05-31,1090627,39673655460.0,36340.0,37280.0,36376.92,36200.0,-0.44,-160.0
101,PFGRUPSURA,2016-06-01,301279,11002845740.0,36640.0,36800.0,36520.45,36340.0,0.83,300.0
0,PFGRUPSURA,2016-06-02,65495,2432883460.0,37180.0,37240.0,37146.09,36420.0,1.47,540.0
1,PFGRUPSURA,2016-06-03,24048,895496120.0,37380.0,37380.0,37237.86,36500.0,0.54,200.0
2,PFGRUPSURA,2016-06-07,143076,5359017440.0,37700.0,37700.0,37455.74,36900.0,0.86,320.0
3,PFGRUPSURA,2016-06-08,151787,5784565780.0,38200.0,38340.0,38109.76,37700.0,1.33,500.0
4,PFGRUPSURA,2016-06-09,65446,2516937440.0,38400.0,38600.0,38458.23,37740.0,0.52,200.0
5,PFGRUPSURA,2016-06-10,30521,1164544960.0,38120.0,38360.0,38155.53,37620.0,-0.73,-280.0
6,PFGRUPSURA,2016-06-13,46972,1773910820.0,38100.0,38100.0,37765.28,37440.0,-0.05,-20.0
7,PFGRUPSURA,2016-06-14,39447,1478714540.0,37200.0,37820.0,37486.11,37200.0,-2.36,-900.0
8,PFGRUPSURA,2016-06-15,30021,1118044860.0,37300.0,37300.0,37242.09,37000.0,0.27,100.0
9,PFGRUPSURA,2016-06-16,18462,685409420.0,37060.0,37300.0,37125.42,36620.0,-0.64,-240.0
10,PFGRUPSURA,2016-06-17,94967,3527638280.0,37100.0,37400.0,37145.94,37100.0,0.11,40.0
11,PFGRUPSURA,2016-06-20,39799,1485548920.0,36940.0,37540.0,37326.29,36940.0,-0.43,-160.0
12,PFGRUPSURA,2016-06-21,66320,2479575240.0,37500.0,37500.0,37388.05,36920.0,1.52,560.0
13,PFGRUPSURA,2016-06-22,65945,2488050740.0,37680.0,37800.0,37729.18,37480.0,0.48,180.0
14,PFGRUPSURA,2016-06-23,27358,1030277360.0,37500.0,37880.0,37659.09,37120.0,-0.48,-180.0
15,PFGRUPSURA,2016-06-24,75527,2838808200.0,38000.0,38000.0,37586.67,36500.0,1.33,500.0
16,PFGRUPSURA,2016-06-27,92337,3418917120.0,37000.0,37900.0,37026.51,36900.0,-2.63,-1000.0
17,PFGRUPSURA,2016-06-28,25733,951602180.0,36820.0,37600.0,36979.84,36820.0,-0.49,-180.0
18,PFGRUPSURA,2016-06-29,20788,777824340.0,37660.0,37760.0,37416.99,36980.0,2.28,840.0
19,PFGRUPSURA,2016-06-30,46183,1736283120.0,37580.0,37880.0,37595.72,37060.0,-0.21,-80.0
20,PFGRUPSURA,2016-07-01,3553,132363480.0,37140.0,37880.0,37254.01,37140.0,-1.17,-440.0
21,PFGRUPSURA,2016-07-05,30995,1152886100.0,37120.0,37340.0,37195.87,37120.0,-0.05,-20.0
22,PFGRUPSURA,2016-07-06,36571,1381248920.0,37940.0,37980.0,37768.97,37020.0,2.21,820.0
23,PFGRUPSURA,2016-07-07,20764,782586780.0,37600.0,37960.0,37689.6,37240.0,-0.9,-340.0
24,PFGRUPSURA,2016-07-08,16815,626786860.0,36920.0,37700.0,37275.46,36820.0,-1.81,-680.0
25,PFGRUPSURA,2016-07-11,37690,1411018320.0,37500.0,37500.0,37437.47,36940.0,1.57,580.0
26,PFGRUPSURA,2016-07-12,84875,3201427400.0,38000.0,38000.0,37719.32,37240.0,1.33,500.0
27,PFGRUPSURA,2016-07-13,121838,4672486200.0,38500.0,38500.0,38349.99,37180.0,1.32,500.0
28,PFGRUPSURA,2016-07-14,126871,4873793340.0,38500.0,38500.0,38415.35,37960.0,0.0,0.0
29,PFGRUPSURA,2016-07-15,175891,6824466040.0,38860.0,38860.0,38799.4,38120.0,0.94,360.0
30,PFGRUPSURA,2016-07-18,83566,3251011840.0,39000.0,39000.0,38903.52,38500.0,0.36,140.0
31,PFGRUPSURA,2016-07-19,164728,6447638780.0,39200.0,39300.0,39141.12,38900.0,0.51,200.0
32,PFGRUPSURA,2016-07-21,95036,3688715500.0,39000.0,39200.0,38813.88,38580.0,-0.51,-200.0
33,PFGRUPSURA,2016-07-22,110052,4293532180.0,39200.0,39200.0,39013.67,38600.0,0.51,200.0
34,PFGRUPSURA,2016-07-25,59122,2300816860.0,39000.0,39200.0,38916.42,38800.0,-0.51,-200.0
35,PFGRUPSURA,2016-07-26,75712,2901873060.0,38000.0,38820.0,38327.78,38000.0,-2.56,-1000.0
36,PFGRUPSURA,2016-07-27,181621,6911120500.0,38400.0,38400.0,38052.43,37560.0,1.05,400.0
37,PFGRUPSURA,2016-07-28,46768,1790624600.0,38400.0,38400.0,38287.39,38000.0,0.0,0.0
38,PFGRUPSURA,2016-07-29,137778,5190529700.0,37520.0,38080.0,37673.14,37520.0,-2.29,-880.0
39,PFGRUPSURA,2016-08-01,55566,2101935160.0,37840.0,37920.0,37827.72,37300.0,0.85,320.0
40,PFGRUPSURA,2016-08-02,66908,2511508440.0,37460.0,37860.0,37536.74,37400.0,-1.0,-380.0
41,PFGRUPSURA,2016-08-03,181405,6793667720.0,37300.0,38000.0,37450.28,37300.0,-0.43,-160.0
42,PFGRUPSURA,2016-08-04,62047,2321935700.0,37500.0,37500.0,37422.21,37320.0,0.54,200.0
43,PFGRUPSURA,2016-08-05,149154,5603601880.0,37800.0,37800.0,37569.24,37140.0,0.8,300.0
44,PFGRUPSURA,2016-08-08,35288,1335841780.0,37940.0,37940.0,37855.41,37400.0,0.37,140.0
45,PFGRUPSURA,2016-08-09,94849,3603685920.0,38200.0,38200.0,37993.93,37180.0,0.69,260.0
46,PFGRUPSURA,2016-08-10,149334,5673707720.0,38080.0,38160.0,37993.41,37460.0,-0.31,-120.0
47,PFGRUPSURA,2016-08-11,76234,2900739140.0,38180.0,38180.0,38050.46,37680.0,0.26,100.0
48,PFGRUPSURA,2016-08-12,35515,1341320260.0,37720.0,38000.0,37767.71,37600.0,-1.2,-460.0
49,PFGRUPSURA,2016-08-16,137000,5207496840.0,38020.0,38100.0,38010.93,37620.0,0.8,300.0
50,PFGRUPSURA,2016-08-17,65159,2482392760.0,38380.0,38380.0,38097.47,37840.0,0.95,360.0
51,PFGRUPSURA,2016-08-18,59962,2277568580.0,37880.0,38200.0,37983.53,37880.0,-1.3,-500.0
52,PFGRUPSURA,2016-08-19,26520,1007683360.0,37980.0,38160.0,37997.11,37900.0,0.26,100.0
53,PFGRUPSURA,2016-08-22,19892,757644480.0,38180.0,38180.0,38087.9,37340.0,0.53,200.0
54,PFGRUPSURA,2016-08-23,84633,3232046660.0,38220.0,38220.0,38188.96,37500.0,0.1,40.0
55,PFGRUPSURA,2016-08-24,81648,3142785440.0,38680.0,38780.0,38491.89,38180.0,1.2,460.0
56,PFGRUPSURA,2016-08-25,120618,4649535920.0,38300.0,38940.0,38547.61,38300.0,-0.98,-380.0
57,PFGRUPSURA,2016-08-26,97398,3734747700.0,38480.0,38480.0,38345.22,38220.0,0.47,180.0
58,PFGRUPSURA,2016-08-29,168567,6482769500.0,38500.0,38600.0,38458.12,38360.0,0.05,20.0
59,PFGRUPSURA,2016-08-30,70653,2735221440.0,38560.0,38840.0,38713.45,38520.0,0.16,60.0
60,PFGRUPSURA,2016-08-31,2528669,97478604840.0,38200.0,38880.0,38549.37,38200.0,-0.93,-360.0
61,PFGRUPSURA,2016-09-01,28461,1079584820.0,37920.0,38240.0,37932.08,37720.0,-0.73,-280.0
62,PFGRUPSURA,2016-09-02,77309,2952343020.0,38440.0,38500.0,38188.87,37880.0,1.37,520.0
63,PFGRUPSURA,2016-09-05,22430,858890700.0,38300.0,38480.0,38292.05,37680.0,-0.36,-140.0
64,PFGRUPSURA,2016-09-06,80480,3104205620.0,38680.0,38680.0,38571.14,38000.0,0.99,380.0
65,PFGRUPSURA,2016-09-07,235551,9197961700.0,39240.0,39340.0,39048.71,38300.0,1.45,560.0
66,PFGRUPSURA,2016-09-08,215742,8424561980.0,38980.0,39280.0,39049.24,38780.0,-0.66,-260.0
67,PFGRUPSURA,2016-09-09,33262,1288114340.0,38800.0,38800.0,38726.3,38440.0,-0.46,-180.0
68,PFGRUPSURA,2016-09-12,48988,1877805740.0,38240.0,38600.0,38331.95,38140.0,-1.44,-560.0
69,PFGRUPSURA,2016-09-13,100019,3775750700.0,37620.0,38120.0,37750.33,37620.0,-1.62,-620.0
70,PFGRUPSURA,2016-09-14,164908,6268044640.0,38180.0,38300.0,38009.34,37620.0,1.49,560.0
71,PFGRUPSURA,2016-09-15,51095,1942185900.0,38160.0,38300.0,38011.27,37920.0,-0.05,-20.0
72,PFGRUPSURA,2016-09-16,128360,4872986340.0,37980.0,38260.0,37963.43,37820.0,-0.47,-180.0
73,PFGRUPSURA,2016-09-19,43335,1639315220.0,37840.0,38000.0,37828.9,37800.0,-0.37,-140.0
74,PFGRUPSURA,2016-09-20,291209,10947802720.0,37700.0,37980.0,37594.31,37200.0,-0.37,-140.0
75,PFGRUPSURA,2016-09-21,57526,2151093920.0,37380.0,37700.0,37393.42,37240.0,-0.85,-320.0
76,PFGRUPSURA,2016-09-22,130697,4938687660.0,38000.0,38000.0,37787.31,37460.0,1.66,620.0
77,PFGRUPSURA,2016-09-23,59271,2253591380.0,38100.0,38140.0,38021.82,37760.0,0.26,100.0
78,PFGRUPSURA,2016-09-26,22038,841331280.0,38440.0,38440.0,38176.39,37220.0,0.89,340.0
79,PFGRUPSURA,2016-09-27,44466,1685607000.0,38080.0,38160.0,37907.77,37540.0,-0.94,-360.0
80,PFGRUPSURA,2016-09-28,23689,899055880.0,38080.0,38080.0,37952.46,37720.0,0.0,0.0
81,PFGRUPSURA,2016-09-29,45232,1701584520.0,37540.0,37820.0,37619.04,37540.0,-1.42,-540.0
82,PFGRUPSURA,2016-09-30,154276,5785258040.0,37300.0,37700.0,37499.4,37300.0,-0.64,-240.0
83,PFGRUPSURA,2016-10-03,30408,1127868340.0,37100.0,37460.0,37091.17,36880.0,-0.54,-200.0
84,PFGRUPSURA,2016-10-04,32319,1212519860.0,37660.0,37660.0,37517.25,37100.0,1.51,560.0
85,PFGRUPSURA,2016-10-05,19818,748572180.0,37820.0,37860.0,37772.34,37600.0,0.42,160.0
86,PFGRUPSURA,2016-10-06,24518,925335120.0,37820.0,37820.0,37741.05,37260.0,0.0,0.0
87,PFGRUPSURA,2016-10-07,73510,2751657180.0,37400.0,37560.0,37432.42,37400.0,-1.11,-420.0
88,PFGRUPSURA,2016-10-10,33551,1262326380.0,37800.0,37800.0,37624.11,37400.0,1.07,400.0
89,PFGRUPSURA,2016-10-11,80526,3053799520.0,38400.0,38400.0,37923.15,37560.0,1.59,600.0
90,PFGRUPSURA,2016-10-12,54499,2081685080.0,38180.0,38360.0,38196.76,37700.0,-0.57,-220.0
91,PFGRUPSURA,2016-10-13,58368,2200202720.0,37600.0,38000.0,37695.36,37580.0,-1.52,-580.0
92,PFGRUPSURA,2016-10-14,30744,1148373000.0,37320.0,37500.0,37352.75,37320.0,-0.74,-280.0
93,PFGRUPSURA,2016-10-18,214680,8074755040.0,37640.0,37780.0,37612.98,37180.0,0.86,320.0
94,PFGRUPSURA,2016-10-19,39878,1501452780.0,37640.0,37880.0,37651.16,37580.0,0.0,0.0
95,PFGRUPSURA,2016-10-20,23413,877524520.0,37560.0,37560.0,37480.23,37220.0,-0.21,-80.0
96,PFGRUPSURA,2016-10-21,34449,1301247840.0,37900.0,37900.0,37773.17,37500.0,0.91,340.0
97,PFGRUPSURA,2016-10-24,19826,748694560.0,37800.0,37800.0,37763.27,37600.0,-0.26,-100.0
98,PFGRUPSURA,2016-10-25,33729,1272595140.0,37800.0,37840.0,37730.0,37600.0,0.0,0.0
99,PFGRUPSURA,2016-10-26,60176,2260245680.0,37320.0,37620.0,37560.58,37320.0,-1.27,-480.0
100,PFGRUPSURA,2016-10-27,44345,1657665380.0,37440.0,37460.0,37381.11,37220.0,0.32,120.0
101,PFGRUPSURA,2016-10-28,74388,2797228760.0,37820.0,37820.0,37603.23,37460.0,1.01,380.0
102,PFGRUPSURA,2016-10-31,103011,3906367600.0,38000.0,38000.0,37921.85,37280.0,0.48,180.0
0,PFGRUPSURA,2016-11-01,40931,1542154480.0,37680.0,38000.0,37676.93,37600.0,-0.84,-320.0
1,PFGRUPSURA,2016-11-02,53915,2042957920.0,37820.0,38000.0,37892.2,37400.0,0.37,140.0
2,PFGRUPSURA,2016-11-03,67701,2529378340.0,37120.0,37940.0,37361.02,37100.0,-1.85,-700.0
3,PFGRUPSURA,2016-11-04,92336,3420262580.0,36960.0,37180.0,37041.49,36940.0,-0.43,-160.0
4,PFGRUPSURA,2016-11-08,48521,1806982040.0,37220.0,37340.0,37241.24,37180.0,0.7,260.0
5,PFGRUPSURA,2016-11-09,13364,498740580.0,37320.0,37500.0,37319.71,37000.0,0.27,100.0
6,PFGRUPSURA,2016-11-10,127362,4662075680.0,36120.0,37320.0,36604.92,36120.0,-3.22,-1200.0
7,PFGRUPSURA,2016-11-11,118370,4169601260.0,35120.0,36000.0,35225.15,35020.0,-2.77,-1000.0
8,PFGRUPSURA,2016-11-15,138106,4818816820.0,34720.0,35200.0,34892.16,34700.0,-1.14,-400.0
9,PFGRUPSURA,2016-11-16,83228,2877460560.0,34680.0,35000.0,34573.23,34300.0,-0.12,-40.0
10,PFGRUPSURA,2016-11-17,91742,3221222960.0,35200.0,35400.0,35111.76,34900.0,1.5,520.0
11,PFGRUPSURA,2016-11-18,62185,2207847220.0,35500.0,35800.0,35504.5,35400.0,0.85,300.0
12,PFGRUPSURA,2016-11-21,145245,5208337080.0,36060.0,36060.0,35858.98,35600.0,1.58,560.0
13,PFGRUPSURA,2016-11-22,100266,3583082280.0,35980.0,36060.0,35735.77,35520.0,-0.22,-80.0
14,PFGRUPSURA,2016-11-23,42596,1531675840.0,36080.0,36080.0,35958.21,35540.0,0.28,100.0
15,PFGRUPSURA,2016-11-24,29804,1067074900.0,35900.0,36000.0,35803.08,35560.0,-0.5,-180.0
16,PFGRUPSURA,2016-11-25,168892,6038850800.0,35520.0,35820.0,35755.69,35520.0,-1.06,-380.0
17,PFGRUPSURA,2016-11-28,126935,4511142580.0,35300.0,36160.0,35539.0,35300.0,-0.62,-220.0
18,PFGRUPSURA,2016-11-29,377109,13047990220.0,34300.0,35500.0,34600.05,34040.0,-2.83,-1000.0
19,PFGRUPSURA,2016-11-30,1265703,43641424280.0,34360.0,35500.0,34479.99,34360.0,0.17,60.0
20,PFGRUPSURA,2016-12-01,570313,19958595540.0,35100.0,35140.0,34995.86,34500.0,2.15,740.0
21,PFGRUPSURA,2016-12-02,314989,11173487240.0,35460.0,35600.0,35472.63,35000.0,1.03,360.0
22,PFGRUPSURA,2016-12-05,76057,2736672220.0,35800.0,36220.0,35981.86,35560.0,0.96,340.0
23,PFGRUPSURA,2016-12-06,134788,4815623660.0,35600.0,35980.0,35727.39,35400.0,-0.56,-200.0
24,PFGRUPSURA,2016-12-07,120097,4214371380.0,35180.0,35340.0,35091.4,34920.0,-1.18,-420.0
25,PFGRUPSURA,2016-12-09,83948,2994074640.0,35900.0,35900.0,35665.82,35180.0,2.05,720.0
26,PFGRUPSURA,2016-12-12,14859,530423240.0,35780.0,35900.0,35697.1,35500.0,-0.33,-120.0
27,PFGRUPSURA,2016-12-13,68403,2452443420.0,35980.0,36200.0,35852.86,35600.0,0.56,200.0
28,PFGRUPSURA,2016-12-14,100530,3638249020.0,36240.0,36300.0,36190.68,35760.0,0.72,260.0
29,PFGRUPSURA,2016-12-15,30732,1125878900.0,36860.0,36900.0,36635.39,36280.0,1.71,620.0
30,PFGRUPSURA,2016-12-16,111254,4076460720.0,36560.0,36900.0,36641.03,35600.0,-0.81,-300.0
31,PFGRUPSURA,2016-12-19,86075,3192997820.0,37000.0,37980.0,37095.53,36240.0,1.2,440.0
32,PFGRUPSURA,2016-12-20,151057,5667278780.0,37600.0,37820.0,37517.49,36380.0,1.62,600.0
33,PFGRUPSURA,2016-12-21,46073,1720462920.0,37220.0,38000.0,37342.11,36820.0,-1.01,-380.0
34,PFGRUPSURA,2016-12-22,147050,5453910980.0,36620.0,37220.0,37088.82,36420.0,-1.61,-600.0
35,PFGRUPSURA,2016-12-23,80655,2924325400.0,35600.0,36640.0,36257.21,35300.0,-2.79,-1020.0
36,PFGRUPSURA,2016-12-26,74928,2695271100.0,36200.0,36380.0,35971.48,35500.0,1.69,600.0
37,PFGRUPSURA,2016-12-27,26408,965579820.0,36400.0,36700.0,36563.91,36320.0,0.55,200.0
38,PFGRUPSURA,2016-12-28,62909,2311084440.0,36700.0,37000.0,36736.94,36400.0,0.82,300.0
39,PFGRUPSURA,2016-12-29,61013,2257531460.0,37000.0,37140.0,37000.83,36700.0,0.82,300.0
40,PFGRUPSURA,2017-01-02,17228,639711780.0,37200.0,37200.0,37132.1,36280.0,0.54,200.0
41,PFGRUPSURA,2017-01-03,14916,549175080.0,36700.0,37040.0,36817.85,36680.0,-1.34,-500.0
42,PFGRUPSURA,2017-01-04,37175,1390032280.0,37700.0,37700.0,37391.59,36600.0,2.72,1000.0
43,PFGRUPSURA,2017-01-05,176484,6647600040.0,37620.0,38000.0,37666.87,37500.0,-0.21,-80.0
44,PFGRUPSURA,2017-01-06,233166,8753112140.0,37400.0,37840.0,37540.26,36840.0,-0.58,-220.0
45,PFGRUPSURA,2017-01-10,172962,6463258500.0,37500.0,37640.0,37368.08,36700.0,0.27,100.0
46,PFGRUPSURA,2017-01-11,31766,1195445140.0,37760.0,37800.0,37632.85,37260.0,0.69,260.0
47,PFGRUPSURA,2017-01-12,34304,1294423660.0,37680.0,37840.0,37733.9,37500.0,-0.21,-80.0
48,PFGRUPSURA,2017-01-13,25973,976277960.0,37660.0,37660.0,37588.19,37120.0,-0.05,-20.0
49,PFGRUPSURA,2017-01-16,1788,66676880.0,37320.0,37320.0,37291.32,37100.0,-0.9,-340.0
50,PFGRUPSURA,2017-01-17,22668,853924860.0,37680.0,37800.0,37670.94,37320.0,0.96,360.0
51,PFGRUPSURA,2017-01-18,39444,1482435220.0,37420.0,37680.0,37583.29,37380.0,-0.69,-260.0
52,PFGRUPSURA,2017-01-19,206942,7780913420.0,37680.0,37700.0,37599.49,37300.0,0.69,260.0
53,PFGRUPSURA,2017-01-20,38546,1444148760.0,37580.0,37580.0,37465.59,37320.0,-0.27,-100.0
54,PFGRUPSURA,2017-01-23,116682,4392036260.0,37740.0,37860.0,37641.08,37380.0,0.43,160.0
55,PFGRUPSURA,2017-01-24,136001,5170451840.0,38140.0,38200.0,38017.75,37740.0,1.06,400.0
